Working Electrode (V),Current (mA)
-0.362498,-1.29382
-0.363162,-1.29514
-0.363766,-1.29025
-0.364452,-1.30152
-0.365153,-1.29009
-0.365772,-1.29959
-0.366436,-1.29354
-0.367129,-1.29507
-0.367823,-1.29996
-0.368479,-1.29196
-0.369083,-1.29673
-0.369799,-1.29389
-0.37041,-1.29206
-0.371089,-1.30122
-0.371693,-1.28772
-0.372401,-1.30202
-0.37305,-1.29415
-0.373759,-1.29408
-0.374474,-1.29989
-0.375078,-1.29235
-0.375727,-1.3005
-0.376376,-1.30022
-0.377032,-1.29721
-0.377756,-1.30834
-0.378404,-1.29184
-0.379076,-1.30329
-0.379791,-1.29679
-0.380381,-1.29734
-0.381044,-1.3083
-0.381708,-1.2999
-0.382394,-1.3083
-0.383073,-1.30252
-0.383677,-1.29835
-0.3844,-1.31023
-0.385064,-1.29826
-0.385735,-1.31166
-0.386413,-1.30178
-0.38707,-1.30777
-0.387659,-1.31102
-0.388315,-1.30327
-0.389001,-1.31242
-0.38968,-1.3126
-0.390328,-1.31023
-0.391052,-1.32107
-0.391715,-1.30736
-0.392372,-1.32224
-0.393043,-1.31141
-0.393684,-1.31492
-0.394348,-1.31742
-0.394982,-1.31257
-0.39566,-1.3225
-0.396346,-1.31978
-0.39701,-1.3206
-0.397733,-1.32721
-0.398367,-1.31422
-0.399009,-1.333
-0.399687,-1.32466
-0.400351,-1.32892
-0.400985,-1.32983
-0.401686,-1.32724
-0.402357,-1.33382
-0.403006,-1.32717
-0.403625,-1.33032
-0.404363,-1.33915
-0.404967,-1.32894
-0.405556,-1.34482
-0.406302,-1.33625
-0.406943,-1.34435
-0.407607,-1.34059
-0.408293,-1.33693
-0.408942,-1.34848
-0.40962,-1.34484
-0.410299,-1.34533
-0.411007,-1.35054
-0.411589,-1.33927
-0.412238,-1.35703
-0.412939,-1.34637
-0.413573,-1.3583
-0.414236,-1.35512
-0.414907,-1.35245
-0.415616,-1.36405
-0.416339,-1.35736
-0.416951,-1.36048
-0.417599,-1.36431
-0.418233,-1.3534
-0.418949,-1.37531
-0.419628,-1.36103
-0.420239,-1.37488
-0.420963,-1.36947
-0.421619,-1.36607
-0.42226,-1.37767
-0.422969,-1.37182
-0.423602,-1.37414
-0.424259,-1.37953
-0.42487,-1.37438
-0.425653,-1.3947
-0.426369,-1.37869
-0.42701,-1.39071
-0.427659,-1.38605
-0.42833,-1.38835
-0.428957,-1.39703
-0.429635,-1.39033
-0.430232,-1.3982
-0.430948,-1.39966
-0.431604,-1.39256
-0.432305,-1.40736
-0.432954,-1.39291
-0.43358,-1.41033
-0.434251,-1.40082
-0.434885,-1.40141
-0.435564,-1.41125
-0.436257,-1.40586
-0.436884,-1.41499
-0.437674,-1.41514
-0.438263,-1.41201
-0.43892,-1.42347
-0.439598,-1.41101
-0.44021,-1.42942
-0.440896,-1.41988
-0.44153,-1.42488
-0.442216,-1.43442
-0.442902,-1.42612
-0.443558,-1.43333
-0.444244,-1.43256
-0.444893,-1.43164
-0.445586,-1.44409
-0.446205,-1.43026
-0.446869,-1.44805
-0.447518,-1.43898
-0.448152,-1.44799
-0.448853,-1.45356
-0.449554,-1.44767
-0.450217,-1.45616
-0.450918,-1.45604
-0.451507,-1.45956
-0.452305,-1.47039
-0.452872,-1.45482
-0.453528,-1.47395
-0.454229,-1.46005
-0.454856,-1.47143
-0.455572,-1.47088
-0.456213,-1.46421
-0.456877,-1.47762
-0.457585,-1.47793
-0.458189,-1.47679
-0.45889,-1.48835
-0.459539,-1.47898
-0.460173,-1.49642
-0.460821,-1.48369
-0.46147,-1.49427
-0.462171,-1.49846
-0.462857,-1.49034
-0.463506,-1.50265
-0.464214,-1.4988
-0.464804,-1.504
-0.465549,-1.51063
-0.466138,-1.49634
-0.466847,-1.51601
-0.467533,-1.50753
-0.468159,-1.51638
-0.468838,-1.51785
-0.469524,-1.518
-0.470135,-1.52938
-0.470829,-1.52134
-0.471463,-1.5284
-0.472127,-1.53588
-0.472835,-1.52558
-0.473491,-1.5467
-0.4742,-1.53553
-0.474841,-1.54479
-0.475564,-1.54554
-0.476176,-1.53988
-0.476839,-1.55699
-0.477458,-1.54904
-0.478152,-1.55281
-0.478831,-1.56128
-0.479479,-1.54727
-0.480195,-1.56811
-0.480881,-1.56181
-0.4815,-1.57498
-0.482156,-1.57437
-0.482805,-1.56806
-0.483447,-1.58341
-0.484185,-1.57726
-0.484789,-1.58429
-0.485505,-1.59128
-0.486139,-1.58505
-0.48684,-1.60357
-0.487481,-1.58938
-0.488152,-1.60192
-0.488838,-1.59768
-0.489479,-1.59883
-0.490218,-1.60605
-0.490844,-1.603
-0.4915,-1.61681
-0.492201,-1.61792
-0.492835,-1.61227
-0.493484,-1.63011
-0.494192,-1.61335
-0.494841,-1.63203
-0.495542,-1.62901
-0.496168,-1.62804
-0.496832,-1.64351
-0.497511,-1.63163
-0.498152,-1.64325
-0.498846,-1.64227
-0.49948,-1.63779
-0.500128,-1.65639
-0.500814,-1.64119
-0.501485,-1.65693
-0.502112,-1.65546
-0.502858,-1.65632
-0.503499,-1.66774
-0.504185,-1.65507
-0.504767,-1.6694
-0.505453,-1.67103
-0.506049,-1.67012
-0.506735,-1.68546
-0.507399,-1.67009
-0.508063,-1.68969
-0.508764,-1.68672
-0.509398,-1.68942
-0.510076,-1.70396
-0.51071,-1.66736
-0.511284,-1.67085
-0.512015,-1.67879
-0.512709,-1.68686
-0.51335,-1.70057
-0.514021,-1.6894
-0.514625,-1.70949
-0.515371,-1.70696
-0.51596,-1.70709
-0.516631,-1.71964
-0.517302,-1.70663
-0.517973,-1.72426
-0.518622,-1.72035
-0.519316,-1.72827
-0.520009,-1.74704
-0.520643,-1.73735
-0.521299,-1.75612
-0.521948,-1.74859
-0.522604,-1.74996
-0.523275,-1.76343
-0.523947,-1.74701
-0.524603,-1.76189
-0.525259,-1.75401
-0.52593,-1.75614
-0.526572,-1.76542
-0.527205,-1.75355
-0.527854,-1.77881
-0.528615,-1.78023
-0.529256,-1.78433
-0.529942,-1.79449
-0.530613,-1.77683
-0.531217,-1.79624
-0.531933,-1.79111
-0.532604,-1.79544
-0.533253,-1.80649
-0.533894,-1.79746
-0.534536,-1.82443
-0.535252,-1.81928
-0.535908,-1.8223
-0.536572,-1.82933
-0.53722,-1.81753
-0.537906,-1.82695
-0.538548,-1.81897
-0.539167,-1.82458
-0.539823,-1.83147
-0.540531,-1.82274
-0.541188,-1.84381
-0.541874,-1.83616
-0.54253,-1.84274
-0.543201,-1.85322
-0.543865,-1.84766
-0.544543,-1.86922
-0.545155,-1.85431
-0.545781,-1.86152
-0.546572,-1.8723
-0.547198,-1.86055
-0.547854,-1.88129
-0.54857,-1.86754
-0.549144,-1.87106
-0.549823,-1.88099
-0.550464,-1.87666
-0.55118,-1.89651
-0.551837,-1.88744
-0.55247,-1.90311
-0.553179,-1.90781
-0.553828,-1.8972
-0.554432,-1.91384
-0.555103,-1.90241
-0.555781,-1.91213
-0.556453,-1.91651
-0.557116,-1.90745
-0.557765,-1.92891
-0.558421,-1.91675
-0.559077,-1.93336
-0.559786,-1.93228
-0.560435,-1.92974
-0.561083,-1.9513
-0.561747,-1.93651
-0.562344,-1.94515
-0.56303,-1.94761
-0.563738,-1.94177
-0.564447,-1.96637
-0.565066,-1.95092
-0.565744,-1.96656
-0.5664,-1.96291
-0.566982,-1.96519
-0.567705,-1.98436
-0.568369,-1.97401
-0.56901,-1.98482
-0.569674,-1.98494
-0.570301,-1.97737
-0.571061,-1.99659
-0.571725,-1.98302
-0.572433,-2.00257
-0.57309,-2.00467
-0.573656,-2.00504
-0.574342,-2.01577
-0.574999,-2.01779
-0.57564,-2.02856
-0.576363,-2.01753
-0.576937,-2.01894
-0.577623,-2.0336
-0.578287,-2.01927
-0.578951,-2.03327
-0.579637,-2.02715
-0.580278,-2.03334
-0.580994,-2.0502
-0.58165,-2.03962
-0.582322,-2.05611
-0.583052,-2.05988
-0.583694,-2.05682
-0.584365,-2.07113
-0.584991,-2.05968
-0.58561,-2.08391
-0.586334,-2.0796
-0.586997,-2.08099
-0.587646,-2.08772
-0.588317,-2.07433
-0.588981,-2.09236
-0.589712,-2.08636
-0.590301,-2.09112
-0.590964,-2.10038
-0.59165,-2.09289
-0.592284,-2.1083
-0.593023,-2.10403
-0.593656,-2.11858
-0.594357,-2.1251
-0.594954,-2.11257
-0.59561,-2.13391
-0.596349,-2.13117
-0.596945,-2.13437
-0.597631,-2.14988
-0.598258,-2.13306
-0.598929,-2.15064
-0.599592,-2.14329
-0.600301,-2.15264
-0.600987,-2.16285
-0.601636,-2.15304
-0.602247,-2.16732
-0.602956,-2.15567
-0.603552,-2.16094
-0.604238,-2.17665
-0.60488,-2.16843
-0.605558,-2.18317
-0.606207,-2.17489
-0.606826,-2.19015
-0.607587,-2.20663
-0.608191,-2.20219
-0.608877,-2.22347
-0.60954,-2.21331
-0.610152,-2.21745
-0.610883,-2.22135
-0.611546,-2.20993
-0.612158,-2.23156
-0.612821,-2.2148
-0.61344,-2.22454
-0.614171,-2.22822
-0.614753,-2.2198
-0.615461,-2.23962
-0.616155,-2.22811
-0.616796,-2.24139
-0.61746,-2.25659
-0.618101,-2.25333
-0.61881,-2.27445
-0.619533,-2.26586
-0.620152,-2.27064
-0.620808,-2.26888
-0.621397,-2.26482
-0.622143,-2.28795
-0.622792,-2.27671
-0.623493,-2.29036
-0.624134,-2.28887
-0.624753,-2.28116
-0.625454,-2.30534
-0.626133,-2.2952
-0.626729,-2.31327
-0.627482,-2.31988
-0.628124,-2.31805
-0.628772,-2.33227
-0.629481,-2.31423
-0.630092,-2.3283
-0.630756,-2.33018
-0.631375,-2.32744
-0.632061,-2.34476
-0.632762,-2.33193
-0.633351,-2.35477
-0.63406,-2.36229
-0.634723,-2.35733
-0.635439,-2.38086
-0.636095,-2.36219
-0.636722,-2.37705
-0.637385,-2.37255
-0.638027,-2.36494
-0.63875,-2.38384
-0.639362,-2.37062
-0.639988,-2.39596
-0.640652,-2.39674
-0.641353,-2.3993
-0.641979,-2.413
-0.642643,-2.40374
-0.643299,-2.42234
-0.644045,-2.42425
-0.644656,-2.41945
-0.645327,-2.43521
-0.646036,-2.42064
-0.646655,-2.43786
-0.647348,-2.43246
-0.647915,-2.4331
-0.648661,-2.45054
-0.649324,-2.44411
-0.649929,-2.46116
-0.650637,-2.4575
-0.651301,-2.45814
-0.652017,-2.47846
-0.652658,-2.46013
-0.653307,-2.48099
-0.653963,-2.47318
-0.654604,-2.475
-0.65529,-2.49555
-0.655976,-2.48746
-0.656633,-2.50261
-0.657348,-2.49991
-0.657967,-2.50547
-0.658646,-2.52349
-0.65931,-2.51077
-0.659936,-2.52833
-0.66063,-2.51755
-0.661211,-2.52584
-0.66192,-2.5332
-0.662561,-2.52819
-0.663262,-2.55668
-0.663926,-2.55266
-0.664589,-2.55737
-0.66529,-2.57528
-0.665865,-2.55829
-0.666521,-2.58082
-0.667207,-2.57622
-0.667856,-2.59106
-0.668572,-2.59554
-0.669228,-2.5768
-0.669899,-2.59691
-0.670592,-2.58909
-0.671226,-2.59304
-0.671853,-2.59955
-0.672494,-2.58746
-0.67315,-2.61541
-0.673874,-2.61154
-0.674567,-2.62835
-0.675246,-2.64219
-0.675865,-2.63423
-0.676521,-2.66298
-0.677252,-2.65094
-0.677841,-2.65714
-0.678527,-2.66143
-0.679146,-2.65144
-0.679877,-2.67037
-0.680466,-2.63123
-0.681062,-2.62375
-0.681763,-2.65119
-0.682405,-2.65119
-0.683083,-2.67684
-0.683739,-2.6682
-0.684381,-2.68767
-0.686522,-2.60362
-0.687118,-2.6247
-0.687766,-2.67986
-0.688452,-2.68149
-0.689124,-2.707
-0.689795,-2.73011
-0.690444,-2.71524
-0.691107,-2.75369
-0.691741,-2.74406
-0.692397,-2.76092
-0.693061,-2.76405
-0.693732,-2.75069
-0.694426,-2.77788
-0.695112,-2.77181
-0.695708,-2.78594
-0.696372,-2.79344
-0.697051,-2.78081
-0.697729,-2.82072
-0.698371,-2.80807
-0.699019,-2.83179
-0.69978,-2.83768
-0.700406,-2.83196
-0.701092,-2.85327
-0.701726,-2.83717
-0.702338,-2.84985
-0.703054,-2.85391
-0.703702,-2.84003
-0.704381,-2.87072
-0.705097,-2.85779
-0.705693,-2.879
-0.706394,-2.88145
-0.707125,-2.87058
-0.707707,-2.8946
-0.7084,-2.88398
-0.709027,-2.89738
-0.70978,-2.91061
-0.710369,-2.89153
-0.710996,-2.92426
-0.711652,-2.90434
-0.712345,-2.93225
-0.712994,-2.92651
-0.713673,-2.92296
-0.714359,-2.94225
-0.714993,-2.93236
-0.715664,-2.95136
-0.716357,-2.9526
-0.716984,-2.95063
-0.717647,-2.98147
-0.718311,-2.96651
-0.718982,-2.99804
-0.719616,-2.98856
-0.720265,-2.99434
-0.720951,-3.01269
-0.7216,-2.99476
-0.722308,-3.01351
-0.722957,-3.00919
-0.723591,-2.99723
-0.724307,-3.02732
-0.724933,-3.00484
-0.725597,-3.03507
-0.726275,-3.03481
-0.726946,-3.04291
-0.727595,-3.06964
-0.728311,-3.05991
-0.728878,-3.08002
-0.729586,-3.07508
-0.730183,-3.0736
-0.730876,-3.10028
-0.7316,-3.06824
-0.732234,-3.09728
-0.732972,-3.08322
-0.733651,-3.10105
-0.734292,-3.1179
-0.734918,-3.10768
-0.735627,-3.13637
-0.736298,-3.1383
-0.736902,-3.13428
-0.737603,-3.15805
-0.738274,-3.12993
-0.738945,-3.16293
-0.739609,-3.14186
-0.74028,-3.16484
-0.740951,-3.178
-0.741607,-3.16071
-0.742226,-3.19339
-0.742927,-3.18713
-0.743606,-3.19171
-0.744277,-3.21011
-0.744889,-3.19609
-0.74556,-3.21688
-0.746201,-3.20133
-0.746827,-3.21916
-0.747506,-3.23226
-0.748185,-3.22041
-0.748856,-3.25734
-0.749579,-3.25536
-0.750183,-3.26635
-0.750884,-3.27913
-0.75154,-3.25609
-0.752204,-3.28489
-0.75286,-3.27372
-0.753487,-3.296
-0.75415,-3.30222
-0.754896,-3.28981
-0.755515,-3.31741
-0.756201,-3.30735
-0.756865,-3.31996
-0.757506,-3.33833
-0.7582,-3.31923
-0.758833,-3.35714
-0.759505,-3.34713
-0.760168,-3.37478
-0.760802,-3.37742
-0.761585,-3.36813
-0.762189,-3.38943
-0.76292,-3.38429
-0.763524,-3.39564
-0.764195,-3.40845
-0.764822,-3.39282
-0.765523,-3.4374
-0.766156,-3.40605
-0.766813,-3.44085
-0.767491,-3.43773
-0.768155,-3.44536
-0.768841,-3.47255
-0.769527,-3.46682
-0.770154,-3.48135
-0.770877,-3.49784
-0.771414,-3.47813
-0.772085,-3.51236
-0.772756,-3.48695
-0.773479,-3.52273
-0.774136,-3.50558
-0.774777,-3.50631
-0.775478,-3.5327
-0.776156,-3.53543
-0.776776,-3.55906
-0.777469,-3.57067
-0.778133,-3.56206
-0.778878,-3.60329
-0.779535,-3.57808
-0.780206,-3.61673
-0.780892,-3.60409
-0.781548,-3.60432
-0.782167,-3.63031
-0.782846,-3.62351
-0.783494,-3.64782
-0.784173,-3.65242
-0.784785,-3.64656
-0.785515,-3.68016
-0.786224,-3.65508
-0.78688,-3.68961
-0.787536,-3.6851
-0.788192,-3.69748
-0.788856,-3.72196
-0.789505,-3.71233
-0.790131,-3.73479
-0.790825,-3.7378
-0.791496,-3.73205
-0.792145,-3.76245
-0.792831,-3.73698
-0.793517,-3.78491
-0.794106,-3.76451
-0.794792,-3.78205
-0.795538,-3.80258
-0.796231,-3.79732
-0.79685,-3.8178
-0.797506,-3.82014
-0.798193,-3.83912
-0.798901,-3.8717
-0.79955,-3.84599
-0.799945,-3.71587
-0.799647,-3.11342
-0.798931,-2.66547
-0.798297,-2.3438
-0.797514,-2.05156
-0.796895,-1.86426
-0.796209,-1.67088
-0.794352,-1.49594
-0.793673,-1.30254
-0.79295,-1.18364
-0.792227,-1.07975
-0.791571,-1.01049
-0.790952,-0.920916
-0.790243,-0.865782
-0.789579,-0.796128
-0.788908,-0.733354
-0.788334,-0.696889
-0.787656,-0.634634
-0.786955,-0.593593
-0.786298,-0.557811
-0.785553,-0.515049
-0.784934,-0.4948
-0.784292,-0.431878
-0.783606,-0.405004
-0.78295,-0.369161
-0.782212,-0.331396
-0.781608,-0.306403
-0.780959,-0.254812
-0.780258,-0.238773
-0.779609,-0.213054
-0.778938,-0.185697
-0.778237,-0.180413
-0.777573,-0.142843
-0.77688,-0.131029
-0.776246,-0.0950489
-0.775545,-0.0616788
-0.774911,-0.0418715
-0.774195,-0.00163728
-0.773554,0.0103774
-0.772816,0.0433238
-0.772152,0.0680403
-0.771555,0.0686396
-0.770899,0.104699
-0.770228,0.107881
-0.769549,0.143441
-0.76893,0.163535
-0.768289,0.169147
-0.767588,0.206263
-0.76682,0.217293
-0.766261,0.242785
-0.76553,0.266365
-0.764881,0.275142
-0.764247,0.299445
-0.763532,0.299966
-0.762957,0.334074
-0.762301,0.345735
-0.761608,0.356927
-0.760914,0.381527
-0.760243,0.386468
-0.759594,0.405714
-0.75893,0.424353
-0.758304,0.429513
-0.757648,0.461251
-0.756969,0.462266
-0.756298,0.48933
-0.75556,0.499824
-0.754866,0.506786
-0.75427,0.52832
-0.753591,0.525219
-0.75298,0.548653
-0.752241,0.563544
-0.751593,0.558493
-0.750959,0.581452
-0.750265,0.566902
-0.749639,0.594728
-0.748938,0.609153
-0.748237,0.618106
-0.747558,0.649477
-0.746909,0.64523
-0.746276,0.671155
-0.745657,0.676827
-0.745023,0.684254
-0.744299,0.710197
-0.743658,0.699017
-0.743002,0.726404
-0.742271,0.729947
-0.741652,0.737858
-0.740981,0.753415
-0.74031,0.746424
-0.739639,0.767315
-0.738967,0.775766
-0.738349,0.781288
-0.73764,0.805376
-0.736947,0.796399
-0.736298,0.827118
-0.735656,0.826555
-0.734993,0.836263
-0.734352,0.85364
-0.73368,0.846149
-0.733032,0.866865
-0.732301,0.866294
-0.731712,0.87562
-0.730944,0.894689
-0.730325,0.878815
-0.729624,0.906716
-0.729012,0.907548
-0.728341,0.915541
-0.727692,0.933478
-0.727006,0.929042
-0.726417,0.945576
-0.725694,0.945615
-0.725008,0.954209
-0.724344,0.972397
-0.723673,0.959917
-0.723054,0.982336
-0.722353,0.980771
-0.721682,0.987915
-0.720973,1.00515
-0.720339,0.999408
-0.719706,1.02022
-0.718982,1.01441
-0.718319,1.02687
-0.717707,1.04034
-0.717051,1.02992
-0.716365,1.05544
-0.715679,1.044
-0.71509,1.05512
-0.714411,1.06987
-0.713702,1.06278
-0.713091,1.08793
-0.712345,1.07945
-0.711756,1.09062
-0.711055,1.10067
-0.710451,1.08788
-0.709758,1.11324
-0.709124,1.10715
-0.708482,1.1184
-0.707744,1.12334
-0.707148,1.12138
-0.706469,1.14526
-0.705775,1.13299
-0.705134,1.14459
-0.704418,1.15591
-0.703792,1.14989
-0.703113,1.16837
-0.702442,1.15617
-0.701786,1.17222
-0.701107,1.17763
-0.700496,1.17316
-0.699787,1.19896
-0.699116,1.18586
-0.698497,1.19471
-0.697781,1.19991
-0.697118,1.19875
-0.696417,1.21942
-0.695828,1.20828
-0.695141,1.2262
-0.694478,1.22291
-0.693837,1.2211
-0.69318,1.24187
-0.692479,1.22085
-0.691823,1.24294
-0.691144,1.24808
-0.690548,1.24188
-0.689869,1.26297
-0.689176,1.25043
-0.688579,1.26757
-0.687781,1.26728
-0.687222,1.26391
-0.686521,1.28501
-0.685805,1.27155
-0.685164,1.28675
-0.684455,1.28966
-0.683918,1.28456
-0.683217,1.30421
-0.682517,1.28683
-0.681942,1.30589
-0.681226,1.29944
-0.680607,1.28317
-0.679944,1.28434
-0.679273,1.28426
-0.678646,1.31117
-0.677968,1.30877
-0.677356,1.31098
-0.676655,1.32946
-0.675999,1.32332
-0.675365,1.33788
-0.674657,1.3315
-0.674008,1.3292
-0.673329,1.34917
-0.672643,1.33796
-0.672032,1.3535
-0.671323,1.34759
-0.670637,1.35664
-0.669936,1.3649
-0.669354,1.35286
-0.668668,1.37419
-0.66799,1.36744
-0.667304,1.37191
-0.666625,1.38477
-0.666036,1.3687
-0.665372,1.3889
-0.664686,1.378
-0.664067,1.38649
-0.663389,1.39874
-0.662718,1.39041
-0.661979,1.40411
-0.661293,1.39644
-0.660697,1.39783
-0.659996,1.40874
-0.659384,1.39685
-0.658743,1.41963
-0.65802,1.40433
-0.657438,1.41462
-0.656715,1.42029
-0.656081,1.41274
-0.65538,1.42728
-0.654686,1.42477
-0.654105,1.42753
-0.653389,1.43611
-0.652732,1.42325
-0.652091,1.44554
-0.651405,1.42921
-0.650726,1.44478
-0.650011,1.44574
-0.649384,1.43412
-0.648713,1.44807
-0.648042,1.44649
-0.647415,1.45195
-0.646752,1.4625
-0.64614,1.44673
-0.645447,1.47359
-0.644813,1.45805
-0.644209,1.46888
-0.643485,1.46889
-0.64277,1.46406
-0.642106,1.47563
-0.641442,1.46763
-0.640846,1.47766
-0.640145,1.48199
-0.639556,1.47028
-0.638892,1.49286
-0.638183,1.47061
-0.637542,1.48894
-0.636849,1.48577
-0.636207,1.48058
-0.635499,1.49212
-0.634835,1.48554
-0.634157,1.49308
-0.633508,1.49397
-0.632911,1.48393
-0.632158,1.50987
-0.631502,1.48742
-0.63089,1.50818
-0.630219,1.50476
-0.629608,1.50128
-0.628951,1.51306
-0.628228,1.50773
-0.627617,1.514
-0.62693,1.51399
-0.626252,1.50855
-0.625588,1.52616
-0.624932,1.50711
-0.624261,1.52572
-0.623515,1.52315
-0.622866,1.52351
-0.622225,1.53231
-0.621591,1.51798
-0.620965,1.52694
-0.620256,1.53091
-0.619675,1.51856
-0.618936,1.53967
-0.618288,1.52184
-0.617624,1.54269
-0.616878,1.52835
-0.616274,1.53442
-0.615581,1.53968
-0.614954,1.52801
-0.614253,1.54252
-0.613604,1.53931
-0.612948,1.5328
-0.612247,1.55227
-0.611658,1.53229
-0.610972,1.55247
-0.610346,1.5369
-0.609667,1.54639
-0.608944,1.55542
-0.608332,1.53652
-0.607669,1.55355
-0.606982,1.55394
-0.606378,1.55013
-0.605677,1.56275
-0.605036,1.54545
-0.604335,1.56722
-0.603709,1.54852
-0.603053,1.55812
-0.602404,1.55955
-0.601777,1.54585
-0.601121,1.56227
-0.600413,1.55697
-0.599764,1.55853
-0.599003,1.57252
-0.598369,1.5532
-0.597706,1.57994
-0.597042,1.56172
-0.596438,1.56593
-0.59573,1.57055
-0.595096,1.56718
-0.594432,1.57328
-0.593739,1.56543
-0.593142,1.56597
-0.592396,1.57447
-0.591777,1.55844
-0.591114,1.58058
-0.59045,1.56207
-0.589823,1.57573
-0.58916,1.57522
-0.588466,1.56426
-0.587795,1.57889
-0.587064,1.56732
-0.58646,1.57372
-0.585707,1.57712
-0.585111,1.56107
-0.584462,1.58226
-0.583783,1.56228
-0.583134,1.58064
-0.582426,1.57577
-0.5818,1.57221
-0.581121,1.58262
-0.58039,1.57343
-0.579801,1.58148
-0.579085,1.58147
-0.578459,1.5706
-0.577743,1.58778
-0.577102,1.56607
-0.576468,1.58219
-0.575767,1.57293
-0.575178,1.5681
-0.574462,1.58457
-0.573768,1.57227
-0.573209,1.57534
-0.572493,1.57994
-0.571881,1.56564
-0.571158,1.58822
-0.570487,1.56507
-0.569779,1.58454
-0.569145,1.57479
-0.568518,1.57472
-0.567869,1.58422
-0.567198,1.57496
-0.566572,1.58482
-0.565871,1.58462
-0.565252,1.57634
-0.564484,1.59246
-0.563887,1.56854
-0.563179,1.58241
-0.562493,1.57335
-0.561837,1.57464
-0.56118,1.58303
-0.560539,1.56271
-0.559883,1.57345
-0.559197,1.57244
-0.558585,1.56847
-0.55784,1.58811
-0.557221,1.57051
-0.556564,1.58633
-0.555908,1.57405
-0.555274,1.57504
-0.554558,1.58061
-0.553969,1.5626
-0.553276,1.57887
-0.552567,1.57327
-0.551933,1.56281
-0.551218,1.57609
-0.550584,1.55548
-0.549957,1.57776
-0.549294,1.56312
-0.548578,1.56738
-0.547936,1.57457
-0.547295,1.56296
-0.546654,1.57561
-0.54596,1.57257
-0.545267,1.57058
-0.544588,1.58301
-0.543917,1.56215
-0.543253,1.57638
-0.542664,1.55881
-0.541956,1.56454
-0.541314,1.56361
-0.540643,1.55332
-0.540032,1.56647
-0.539279,1.55853
-0.538622,1.5542
-0.537929,1.56503
-0.537325,1.546
-0.536676,1.56812
-0.535953,1.55433
-0.535326,1.56229
-0.534618,1.5594
-0.533976,1.54955
-0.533372,1.56046
